complaint_id,event_id,student_key,complaint_text,category,template_group,evaluation_fold,campus,zone,facility,facility_type,floor,room,latitude,longitude,day_name,hour,observed_at,impact_rating,severity,occupancy_pct,humidity_pct,recurring,status,resolution_hours,has_image,is_seeded_anomaly,source_system,complaint_clean,full_date,time_band,occupancy_band,humidity_band,impact_normalized,occupancy_standardized,humidity_standardized,service_sessions,report_conversions,mean_dwell_seconds
CL-10939,EV-202510-0187,ANON-0303,"during the latest session a spill has made the floor slippery in Reception; and staff assistance has been requested, and the condition has become more frequent at 18:11 case 939",Cleanliness,Cleanliness:2,2,JIIT Sector 62,General & Utilities,Administration Block,office,Ground Floor,Reception,28.62992,77.37334,Tuesday,18,2025-10-21T12:41:00+00:00,2,High,64,59,0,Open,8.14,0,0,mobile,during the latest session a spill has made the floor slippery in reception and staff assistance has been requested and the condition has become more frequent at 18:11 case 939,2025-10-21,4-7,Medium,Medium,0.25,0.04379,0.21001,0.0,0.0,0.0
CL-10595,EV-202509-0119,ANON-0224,"staff were informed that the experiment console does not record readings in CR201; laboratory equipment availability is affected, during a regular teaching period at 9:23 case 595",Lab Equipment,Lab Equipment:5,0,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR201,28.6297,77.3729,Monday,9,2025-09-22T03:53:00+00:00,2,High,36,60,0,Open,6.15,0,0,web,staff were informed that the experiment console does not record readings in cr201 laboratory equipment availability is affected during a regular teaching period at 9:23 case 595,2025-09-22,8-10,Low,Medium,0.25,-1.39165,0.28028,2.0,0.0,25.0
CL-12406,EV-202602-0481,ANON-0322,"during the latest session students cannot authenticate to the wireless network in ECE-202; the network service is affected, after normal troubleshooting was attempted at 10:06 case 2406",Network,Network:2,2,JIIT Sector 62,Labs & Research,ECE Labs,lab,Floor 2,ECE-202,28.62974,77.37282,Friday,10,2026-02-20T04:36:00+00:00,3,Medium,58,62,0,Open,7.83,1,0,mobile,during the latest session students cannot authenticate to the wireless network in ece-202 the network service is affected after normal troubleshooting was attempted at 10:06 case 2406,2026-02-20,8-10,Medium,Medium,0.5,-0.2638,0.42081,0.0,0.0,0.0
CL-11823,EV-202601-0364,ANON-0498,"the current problem is that the pickup counter is overcrowded in TS18; the food service operation is affected, while the area is moderately occupied at 12:48 case 1823",Canteen,Canteen:4,4,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS18,28.63024,77.37275,Saturday,12,2026-01-03T07:18:00+00:00,5,Low,70,34,0,Open,5.45,1,0,web,the current problem is that the pickup counter is overcrowded in ts18 the food service operation is affected while the area is moderately occupied at 12:48 case 1823,2026-01-03,10-12,Medium,Low,1.0,0.35139,-1.54668,1.0,1.0,10.0
CL-12750,EV-202603-0550,ANON-0766,"an urgent maintenance check is needed because the filtration unit shows a service warning in CL3-B; and the condition has become more frequent, near the main entrance to the space at 16:20 case 2750",Water,Water:8,3,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-B,28.62964,77.37261,Saturday,16,2026-03-21T10:50:00+00:00,4,Low,100,36,0,In Progress,2.4,0,0,web,an urgent maintenance check is needed because the filtration unit shows a service warning in cl3-b and the condition has become more frequent near the main entrance to the space at 16:20 case 2750,2026-03-21,2-4,High,Low,0.75,1.88936,-1.40615,2.0,1.0,34.0
CL-10400,EV-202509-0080,ANON-0401,"FOR THE SECOND TIME THIS WEEK THE HELP DESK IS CLOSED DURING PUBLISHED HOURS IN TS18; AFTER NORMAL TROUBLESHOOTING WAS ATTEMPTED, DURING A REGULAR TEACHING PERIOD AT 17:55 CASE 400   !!!",Other,Other:7,2,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS18,28.63024,77.37275,Saturday,17,2025-09-06T12:25:00+00:00,2,High,77,42,0,Verified,4.55,0,0,mobile,for the second time this week the help desk is closed during published hours in ts18 after normal troubleshooting was attempted during a regular teaching period at 17:55 case 400,2025-09-06,4-7,High,Low,0.25,0.71025,-0.98454,1.0,0.0,45.0
CL-12053,EV-202601-0410,ANON-0243,"for the second time this week order processing has stopped at one counter in FF6; although nearby rooms remain usable, although nearby rooms remain usable at 15:24 case 2053",Water,Canteen:7,2,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 3,FF6,28.6299,77.37315,Thursday,15,2026-01-22T09:54:00+00:00,4,Low,43,61,0,Resolved,3.6,0,0,mobile,for the second time this week order processing has stopped at one counter in ff6 although nearby rooms remain usable although nearby rooms remain usable at 15:24 case 2053,2026-01-22,2-4,Medium,Medium,0.75,-1.03279,0.35055,2.0,0.0,48.0
CL-10155,EV-202508-0031,ANON-0530,"the current problem is that installed development tools fail to launch in Washroom G; during a regular teaching period, and several students are affected at 18:36 case 155",Lab Equipment,Lab Equipment:4,4,JIIT Sector 62,General & Utilities,Washrooms,utility,Ground Floor,Washroom G,28.62982,77.37326,Sunday,18,2025-08-17T13:06:00+00:00,4,Low,59,45,0,Verified,3.19,1,0,web,the current problem is that installed development tools fail to launch in washroom g during a regular teaching period and several students are affected at 18:36 case 155,2025-08-17,4-7,Medium,Low,0.75,-0.21254,-0.77374,1.0,1.0,14.0
CL-11409,EV-202511-0281,ANON-0620,"today we noticed that charging points are unavailable in FF6; the electrical supply needs inspection, and the issue lasts more than ten minutes at 13:27 case 1409",Other,Electrical:6,1,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 3,FF6,28.6299,77.37315,Saturday,13,2025-11-29T07:57:00+00:00,1,Critical,69,67,1,Open,7.1,0,0,web,today we noticed that charging points are unavailable in ff6 the electrical supply needs inspection and the issue lasts more than ten minutes at 13:27 case 1409,2025-11-29,12-2,Medium,Medium,0.0,0.30012,0.77215,0.0,0.0,0.0
CL-11188,EV-202511-0237,ANON-0145,"for the second time this week order processing has stopped at one counter in TS18; the food service operation is affected, although nearby rooms remain usable at 10:54 case 1188",Canteen,Canteen:7,2,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS18,28.63024,77.37275,Tuesday,10,2025-11-11T05:24:00+00:00,3,Medium,95,50,1,Resolved,4.5,1,0,web,for the second time this week order processing has stopped at one counter in ts18 the food service operation is affected although nearby rooms remain usable at 10:54 case 1188,2025-11-11,8-10,High,Low,0.5,1.63303,-0.4224,0.0,0.0,0.0
CL-10151,EV-202508-0030,ANON-0558,"students report that the air conditioner stops cooling after midday in Digital Area; the electrical supply needs inspection, during a regular teaching period at 9:37 case 151",Electrical,Electrical:1,1,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Digital Area,28.63002,77.37302,Saturday,9,2025-08-16T04:07:00+00:00,2,High,63,76,0,Open,4.65,1,0,web,students report that the air conditioner stops cooling after midday in digital area the electrical supply needs inspection during a regular teaching period at 9:37 case 151,2025-08-16,8-10,Medium,High,0.25,-0.00747,1.40456,2.0,0.0,25.5
CL-12566,EV-202603-0513,ANON-0554,"the class representative confirmed that the equipment interface stops responding during use in CR202; without any warning notice, without any warning notice at 16:53 case 2566",Lab Equipment,Lab Equipment:9,4,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR202,28.6297,77.3729,Friday,16,2026-03-06T11:23:00+00:00,2,High,63,54,0,Resolved,6.79,0,0,web,the class representative confirmed that the equipment interface stops responding during use in cr202 without any warning notice without any warning notice at 16:53 case 2566,2026-03-06,2-4,Medium,Medium,0.25,-0.00747,-0.14133,0.0,0.0,0.0
CL-11974,EV-202601-0394,ANON-0757,"for the second time this week the cleaning schedule appears to have been missed in CL1-A; this is a hygiene and cleanliness concern, while another campus service remains normal at 17:59 case 1974",Cleanliness,Cleanliness:7,2,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-A,28.62958,77.37248,Thursday,17,2026-01-15T12:29:00+00:00,3,Medium,51,63,0,Verified,5.07,0,0,mobile,for the second time this week the cleaning schedule appears to have been missed in cl1-a this is a hygiene and cleanliness concern while another campus service remains normal at 17:59 case 1974,2026-01-15,4-7,Medium,Medium,0.5,-0.62266,0.49108,3.0,0.0,83.0
CL-10099,EV-202508-0019,ANON-0312,"for the second time this week the ventilation fan does not start in CL15-A; and the issue lasts more than ten minutes, and staff assistance has been requested at 8:58 case 99",Electrical,Electrical:7,2,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-A,28.62978,77.37254,Tuesday,8,2025-08-12T03:28:00+00:00,4,Low,74,55,0,Open,3.16,0,0,mobile,for the second time this week the ventilation fan does not start in cl15-a and the issue lasts more than ten minutes and staff assistance has been requested at 8:58 case 99,2025-08-12,8-10,High,Medium,0.75,0.55645,-0.07106,2.0,0.0,45.0
CL-12393,EV-202602-0478,ANON-0024,"please investigate because the service queue is moving very slowly in Washroom 1; after normal troubleshooting was attempted, while the area is moderately occupied at 14:03 case 2393",Canteen,Canteen:0,0,JIIT Sector 62,General & Utilities,Washrooms,utility,Floor 1,Washroom 1,28.62982,77.37326,Thursday,14,2026-02-19T08:33:00+00:00,3,Medium,73,42,0,Verified,3.19,0,0,web,please investigate because the service queue is moving very slowly in washroom 1 after normal troubleshooting was attempted while the area is moderately occupied at 14:03 case 2393,2026-02-19,12-2,High,Low,0.5,0.50518,-0.98454,0.0,0.0,0.0
CL-11079,EV-202511-0215,ANON-0360,"today we noticed that charging points are unavailable in H5 Corridor 2; and staff assistance has been requested, near the main entrance to the space at 17:22 case 1079",Electrical,Electrical:6,1,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 2,H5 Corridor 2,28.63075,77.37278,Sunday,17,2025-11-02T11:52:00+00:00,3,Medium,63,68,1,Escalated,5.49,1,0,mobile,today we noticed that charging points are unavailable in h5 corridor 2 and staff assistance has been requested near the main entrance to the space at 17:22 case 1079,2025-11-02,4-7,Medium,Medium,0.5,-0.00747,0.84242,2.0,0.0,22.0
CL-12171,EV-202602-0434,ANON-0291,"during the latest session the workstation cannot boot for the practical in CL3-B; and the condition has become more frequent, during a regular teaching period at 18:53 case 2171",Lab Equipment,Lab Equipment:2,2,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-B,28.62964,77.37261,Sunday,18,2026-02-01T13:23:00+00:00,3,Medium,40,40,0,Resolved,3.87,0,0,mobile,during the latest session the workstation cannot boot for the practical in cl3-b and the condition has become more frequent during a regular teaching period at 18:53 case 2171,2026-02-01,4-7,Low,Low,0.5,-1.18658,-1.12507,0.0,0.0,0.0
CL-10741,EV-202510-0148,ANON-0626,"a repeated observation is that a power socket is loose and unsafe in CL15-B; while the area is moderately occupied, while the area is moderately occupied at 14:29 case 741",Electrical,Electrical:3,3,JIIT Sector 62,Labs & Research,CL15,lab,Floor 1,CL15-B,28.62978,77.37254,Sunday,14,2025-10-05T08:59:00+00:00,2,High,61,86,0,Open,4.81,0,0,web,a repeated observation is that a power socket is loose and unsafe in cl15-b while the area is moderately occupied while the area is moderately occupied at 14:29 case 741,2025-10-05,12-2,Medium,High,0.25,-0.11,2.10724,0.0,0.0,0.0
CL-12708,EV-202603-0541,ANON-0017,"students report that a monitor and keyboard are not detected in CL3-B; after normal troubleshooting was attempted, and the condition has become more frequent at 9:26 case 2708",Lab Equipment,Lab Equipment:1,1,JIIT Sector 62,Labs & Research,CL3,lab,Ground Floor,CL3-B,28.62964,77.37261,Wednesday,9,2026-03-18T03:56:00+00:00,3,Medium,57,64,1,Resolved,6.49,1,0,web,students report that a monitor and keyboard are not detected in cl3-b after normal troubleshooting was attempted and the condition has become more frequent at 9:26 case 2708,2026-03-18,8-10,Medium,Medium,0.5,-0.31507,0.56135,1.0,0.0,86.0
CL-12005,EV-202601-0401,ANON-0146,"staff were informed that dust and litter remain around the workstations in Indoor Court; although nearby rooms remain usable, and staff assistance has been requested at 9:48 case 2005",Cleanliness,Cleanliness:5,0,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Ground Floor,Indoor Court,28.63102,77.37322,Sunday,9,2026-01-18T04:18:00+00:00,3,Medium,53,56,0,Resolved,1.76,0,0,web,staff were informed that dust and litter remain around the workstations in indoor court although nearby rooms remain usable and staff assistance has been requested at 9:48 case 2005,2026-01-18,8-10,Medium,Medium,0.5,-0.52013,-0.00079,3.0,0.0,35.666666666666664
CL-11582,EV-202512-0316,ANON-0319,"please investigate because the projector loses its input after a few minutes in Washroom G; the physical infrastructure needs attention, while another campus service remains normal at 13:43 case 1582",Infrastructure,Infrastructure:0,0,JIIT Sector 62,General & Utilities,Washrooms,utility,Ground Floor,Washroom G,28.62982,77.37326,Sunday,13,2025-12-14T08:13:00+00:00,2,High,44,54,1,Escalated,6.92,0,0,mobile,please investigate because the projector loses its input after a few minutes in washroom g the physical infrastructure needs attention while another campus service remains normal at 13:43 case 1582,2025-12-14,12-2,Medium,Medium,0.25,-0.98152,-0.14133,1.0,0.0,27.0
CL-11898,EV-202601-0379,ANON-0070,"a repeated observation is that the wash area needs urgent sanitation in Basketball Court; this is a hygiene and cleanliness concern, and the condition has become more frequent at 11:34 case 1898",Cleanliness,Cleanliness:3,3,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Outdoor,Basketball Court,28.63102,77.37322,Friday,11,2026-01-09T06:04:00+00:00,2,High,89,81,1,Verified,7.7,1,0,mobile,a repeated observation is that the wash area needs urgent sanitation in basketball court this is a hygiene and cleanliness concern and the condition has become more frequent at 11:34 case 1898,2026-01-09,10-12,High,High,0.25,1.32544,1.7559,0.0,0.0,0.0
CL-12704,EV-202603-0540,ANON-0646,"today we noticed that the refill indicator has remained empty in Security Post; and the issue lasts more than ten minutes, after normal troubleshooting was attempted at 11:16 case 2704",Water,Water:6,1,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Security Post,28.62938,77.37238,Tuesday,11,2026-03-17T05:46:00+00:00,3,Medium,99,47,0,In Progress,4.65,1,0,mobile,today we noticed that the refill indicator has remained empty in security post and the issue lasts more than ten minutes after normal troubleshooting was attempted at 11:16 case 2704,2026-03-17,10-12,High,Low,0.5,1.83809,-0.6332,0.0,0.0,0.0
CL-12663,EV-202603-0532,ANON-0742,"an urgent maintenance check is needed because video lectures buffer on the campus connection in Visitor Parking; the network service is affected, after normal troubleshooting was attempted at 17:22 case 2663",Network,Network:8,3,JIIT Sector 62,General & Utilities,Parking,outdoor,Outdoor,Visitor Parking,28.62945,77.37222,Saturday,17,2026-03-14T11:52:00+00:00,1,Critical,50,55,0,Open,5.77,0,0,kiosk,an urgent maintenance check is needed because video lectures buffer on the campus connection in visitor parking the network service is affected after normal troubleshooting was attempted at 17:22 case 2663,2026-03-14,4-7,Medium,Medium,0.0,-0.67393,-0.07106,1.0,1.0,28.0
