session_id,route,facility,search_term,dwell_seconds,converted_to_report,observed_at
WS-001334,/help,Administration Block,water,46,0,2025-09-29T00:00:00+05:30
WS-001335,/campus-map,A2/2,projector,10,0,2025-09-29T00:00:00+05:30
WS-001336,/help,H4 Boys Hostel,queue,33,0,2025-09-29T07:00:00+05:30
WS-001337,/explore,A2/1,lab,19,0,2025-09-29T04:00:00+05:30
WS-001338,/campus-map,Annapurna / Main Mess,queue,38,0,2025-09-29T07:00:00+05:30
WS-001339,/report,H5 Boys Hostel,wifi,6,0,2025-09-29T10:00:00+05:30
WS-001340,/explore,ECE Labs,parking,37,0,2025-09-29T11:00:00+05:30
WS-001341,/status,Girls Hostel,water,26,0,2025-09-29T06:00:00+05:30
WS-001342,/status,Sports Complex,wifi,20,1,2025-09-29T07:00:00+05:30
WS-001343,/status,CL1,parking,24,0,2025-09-29T14:00:00+05:30
WS-001344,/campus-map,Sports Complex,queue,28,0,2025-09-29T11:00:00+05:30
WS-001345,/report,Girls Hostel,wifi,28,0,2025-09-29T11:00:00+05:30
WS-001346,/status,Aryabhatt Bhawan III,lab,46,1,2025-09-29T14:00:00+05:30
WS-001347,/explore,Annapurna / Main Mess,queue,16,0,2025-09-29T12:00:00+05:30
WS-001348,/campus-map,CL22,cleaning,132,1,2025-09-29T16:00:00+05:30
WS-001349,/report,Aryabhatt Bhawan III,projector,22,0,2025-09-29T19:00:00+05:30
WS-001350,/explore,A2/1,parking,34,0,2025-09-29T17:00:00+05:30
WS-001351,/report,CL3,lab,33,0,2025-09-29T19:00:00+05:30
WS-001352,/explore,CL1,parking,29,0,2025-09-29T16:00:00+05:30
WS-001353,/explore,ECE Labs,wifi,26,0,2025-09-29T20:00:00+05:30
WS-001354,/explore,Aryabhatt Bhawan III,projector,107,0,2025-09-29T20:00:00+05:30
WS-001355,/explore,H5 Boys Hostel,queue,36,0,2025-09-30T01:00:00+05:30
WS-001356,/campus-map,Aryabhatt Bhawan II,water,47,0,2025-09-29T20:00:00+05:30
WS-001357,/status,Aryabhatt Bhawan III,parking,10,1,2025-09-29T22:00:00+05:30
WS-001358,/explore,Aryabhatt Bhawan II,cleaning,105,1,2025-09-29T22:00:00+05:30
WS-001359,/campus-map,LRC,queue,30,0,2025-09-30T04:00:00+05:30
WS-001360,/campus-map,LRC,queue,10,0,2025-09-30T06:00:00+05:30
WS-001361,/explore,LRC,parking,45,0,2025-09-30T08:00:00+05:30
WS-001362,/campus-map,Sports Complex,queue,23,0,2025-09-30T08:00:00+05:30
WS-001363,/status,Aryabhatt Bhawan II,queue,43,0,2025-09-30T08:00:00+05:30
WS-001364,/report,CL1,cleaning,32,0,2025-09-30T05:00:00+05:30
WS-001365,/help,Washrooms,cleaning,72,0,2025-09-30T07:00:00+05:30
WS-001366,/help,Washrooms,water,20,0,2025-09-30T10:00:00+05:30
WS-001367,/report,Cafeteria / Canteen,projector,29,0,2025-09-30T12:00:00+05:30
WS-001368,/help,Water Points,wifi,34,0,2025-09-30T10:00:00+05:30
WS-001369,/report,A2/2,lab,106,0,2025-09-30T09:00:00+05:30
WS-001370,/help,Aryabhatt Bhawan III,lab,27,0,2025-09-30T14:00:00+05:30
WS-001371,/status,Washrooms,cleaning,43,1,2025-09-30T14:00:00+05:30
WS-001372,/explore,Auditorium,parking,57,0,2025-09-30T12:00:00+05:30
WS-001373,/campus-map,Aryabhatt Bhawan II,projector,6,0,2025-09-30T13:00:00+05:30
WS-001374,/status,Annapurna / Main Mess,cleaning,108,0,2025-09-30T21:00:00+05:30
WS-001375,/campus-map,A2/1,cleaning,97,0,2025-09-30T19:00:00+05:30
WS-001376,/status,Annapurna / Main Mess,lab,20,1,2025-09-30T21:00:00+05:30
WS-001377,/campus-map,Aryabhatt Bhawan II,cleaning,61,0,2025-09-30T22:00:00+05:30
WS-001378,/campus-map,Sports Complex,queue,128,0,2025-10-01T00:00:00+05:30
WS-001379,/help,Aryabhatt Bhawan III,cleaning,45,0,2025-09-30T20:00:00+05:30
WS-001380,/status,ECE Labs,cleaning,38,0,2025-10-01T02:00:00+05:30
WS-001381,/campus-map,A2/1,water,28,0,2025-09-30T22:00:00+05:30
WS-001382,/explore,Sports Complex,queue,21,0,2025-10-01T04:00:00+05:30
WS-001383,/help,A2/2,cleaning,28,1,2025-10-01T06:00:00+05:30
WS-001384,/campus-map,Cafeteria / Canteen,queue,111,0,2025-10-01T01:00:00+05:30
WS-001385,/status,Aryabhatt Bhawan III,projector,31,0,2025-10-01T07:00:00+05:30
WS-001386,/status,Sports Complex,queue,33,0,2025-10-01T07:00:00+05:30
WS-001387,/report,A2/1,water,41,0,2025-10-01T08:00:00+05:30
WS-001388,/help,Aryabhatt Bhawan II,queue,32,0,2025-10-01T08:00:00+05:30
WS-001389,/status,Aryabhatt Bhawan II,projector,37,0,2025-10-01T10:00:00+05:30
WS-001390,/campus-map,H4 Boys Hostel,cleaning,93,0,2025-10-01T07:00:00+05:30
WS-001391,/explore,Main Gate,wifi,41,1,2025-10-01T10:00:00+05:30
WS-001392,/status,Aryabhatt Bhawan III,queue,111,1,2025-10-01T09:00:00+05:30
WS-001393,/campus-map,A2/1,parking,45,0,2025-10-01T13:00:00+05:30
WS-001394,/explore,Washrooms,cleaning,6,0,2025-10-01T14:00:00+05:30
WS-001395,/report,Administration Block,water,17,0,2025-10-01T16:00:00+05:30
WS-001396,/help,Girls Hostel,projector,16,0,2025-10-01T19:00:00+05:30
WS-001397,/help,Water Points,cleaning,20,0,2025-10-01T18:00:00+05:30
WS-001398,/report,A2/2,lab,44,0,2025-10-01T15:00:00+05:30
WS-001399,/explore,Water Points,wifi,14,0,2025-10-01T16:00:00+05:30
WS-001400,/report,Sports Complex,cleaning,14,0,2025-10-01T19:00:00+05:30
WS-001401,/explore,Washrooms,lab,68,0,2025-10-01T18:00:00+05:30
WS-001402,/help,Girls Hostel,projector,41,0,2025-10-02T00:00:00+05:30
WS-001403,/report,A2/2,queue,24,0,2025-10-01T19:00:00+05:30
WS-001404,/status,Sports Complex,water,37,1,2025-10-02T01:00:00+05:30
WS-001405,/explore,A2/2,parking,77,0,2025-10-01T22:00:00+05:30
WS-001406,/campus-map,Cafeteria / Canteen,water,58,0,2025-10-02T03:00:00+05:30
WS-001407,/explore,Main Gate,cleaning,9,0,2025-10-02T03:00:00+05:30
WS-001408,/explore,Washrooms,cleaning,27,0,2025-10-02T01:00:00+05:30
WS-001409,/status,Aryabhatt Bhawan II,wifi,48,1,2025-10-02T04:00:00+05:30
WS-001410,/status,A2/1,wifi,33,1,2025-10-02T03:00:00+05:30
WS-001411,/campus-map,Aryabhatt Bhawan II,parking,73,0,2025-10-02T10:00:00+05:30
WS-001412,/help,Auditorium,water,14,0,2025-10-02T07:00:00+05:30
WS-001413,/help,ECE Labs,parking,49,1,2025-10-02T06:00:00+05:30
WS-001414,/explore,Aryabhatt Bhawan III,water,38,0,2025-10-02T08:00:00+05:30
WS-001415,/campus-map,Main Gate,wifi,50,0,2025-10-02T12:00:00+05:30
WS-001416,/status,ECE Labs,projector,13,0,2025-10-02T12:00:00+05:30
WS-001417,/help,A2/1,cleaning,32,0,2025-10-02T16:00:00+05:30
WS-001418,/status,Auditorium,queue,14,1,2025-10-02T16:00:00+05:30
WS-001419,/campus-map,CL22,projector,48,0,2025-10-02T13:00:00+05:30
WS-001420,/campus-map,Annapurna / Main Mess,water,40,0,2025-10-02T12:00:00+05:30
WS-001421,/report,Washrooms,projector,26,0,2025-10-02T13:00:00+05:30
WS-001422,/campus-map,Parking,queue,54,0,2025-10-02T14:00:00+05:30
WS-001423,/status,Parking,water,33,1,2025-10-02T19:00:00+05:30
WS-001424,/status,Sports Complex,projector,20,0,2025-10-02T16:00:00+05:30
WS-001425,/report,Administration Block,wifi,67,0,2025-10-03T00:00:00+05:30
WS-001426,/help,Administration Block,queue,41,0,2025-10-03T01:00:00+05:30
WS-001427,/campus-map,LRC,lab,13,0,2025-10-02T22:00:00+05:30
WS-001428,/status,Annapurna / Main Mess,cleaning,94,0,2025-10-02T20:00:00+05:30
WS-001429,/campus-map,H4 Boys Hostel,cleaning,40,0,2025-10-03T03:00:00+05:30
WS-001430,/campus-map,LRC,queue,92,1,2025-10-02T22:00:00+05:30
WS-001431,/status,Annapurna / Main Mess,lab,28,0,2025-10-02T23:00:00+05:30
WS-001432,/campus-map,H5 Boys Hostel,projector,106,1,2025-10-03T06:00:00+05:30
WS-001433,/help,Girls Hostel,cleaning,112,0,2025-10-03T03:00:00+05:30
WS-001434,/help,H4 Boys Hostel,cleaning,40,1,2025-10-03T04:00:00+05:30
WS-001435,/report,A2/2,lab,25,0,2025-10-03T04:00:00+05:30
WS-001436,/report,Cafeteria / Canteen,water,18,0,2025-10-03T08:00:00+05:30
WS-001437,/explore,Parking,cleaning,44,0,2025-10-03T09:00:00+05:30
WS-001438,/report,Sports Complex,wifi,26,0,2025-10-03T06:00:00+05:30
WS-001439,/campus-map,A2/2,cleaning,63,0,2025-10-03T07:00:00+05:30
WS-001440,/report,H5 Boys Hostel,wifi,34,0,2025-10-03T14:00:00+05:30
WS-001441,/status,Aryabhatt Bhawan II,parking,19,0,2025-10-03T10:00:00+05:30
WS-001442,/help,Main Gate,projector,106,0,2025-10-03T12:00:00+05:30
WS-001443,/explore,A2/1,parking,28,0,2025-10-03T14:00:00+05:30
WS-001444,/explore,Aryabhatt Bhawan II,queue,29,0,2025-10-03T19:00:00+05:30
WS-001445,/campus-map,Main Gate,wifi,47,0,2025-10-03T15:00:00+05:30
WS-001446,/status,CL15,projector,26,0,2025-10-03T14:00:00+05:30
WS-001447,/report,H4 Boys Hostel,water,17,0,2025-10-03T20:00:00+05:30
WS-001448,/explore,Aryabhatt Bhawan III,water,45,0,2025-10-03T19:00:00+05:30
WS-001449,/report,ECE Labs,cleaning,95,0,2025-10-03T23:00:00+05:30
WS-001450,/campus-map,Cafeteria / Canteen,parking,4,0,2025-10-04T01:00:00+05:30
WS-001451,/status,Cafeteria / Canteen,queue,60,0,2025-10-04T01:00:00+05:30
WS-001452,/report,LRC,parking,44,0,2025-10-04T00:00:00+05:30
WS-001453,/explore,Cafeteria / Canteen,cleaning,52,0,2025-10-03T23:00:00+05:30
WS-001454,/report,H4 Boys Hostel,wifi,19,1,2025-10-04T03:00:00+05:30
WS-001455,/help,ECE Labs,lab,59,1,2025-10-03T23:00:00+05:30
WS-001456,/status,Auditorium,parking,7,1,2025-10-04T03:00:00+05:30
WS-001457,/status,CL3,queue,59,0,2025-10-04T08:00:00+05:30
WS-001458,/status,LRC,lab,7,0,2025-10-04T02:00:00+05:30
WS-001459,/help,A2/1,projector,51,0,2025-10-04T05:00:00+05:30
WS-001460,/campus-map,LRC,parking,18,0,2025-10-04T07:00:00+05:30
WS-001461,/campus-map,H4 Boys Hostel,water,34,0,2025-10-04T05:00:00+05:30
WS-001462,/explore,LRC,lab,38,0,2025-10-04T13:00:00+05:30
WS-001463,/campus-map,CL15,wifi,19,1,2025-10-04T12:00:00+05:30
WS-001464,/help,Aryabhatt Bhawan II,lab,8,0,2025-10-04T12:00:00+05:30
WS-001465,/status,H4 Boys Hostel,cleaning,97,0,2025-10-04T12:00:00+05:30
WS-001466,/campus-map,Cafeteria / Canteen,projector,132,0,2025-10-04T10:00:00+05:30
WS-001467,/help,Aryabhatt Bhawan III,lab,54,0,2025-10-04T11:00:00+05:30
WS-001468,/status,CL15,parking,26,1,2025-10-04T18:00:00+05:30
WS-001469,/report,H4 Boys Hostel,parking,47,0,2025-10-04T16:00:00+05:30
WS-001470,/explore,A2/2,queue,24,0,2025-10-04T18:00:00+05:30
WS-001471,/explore,A2/2,lab,106,0,2025-10-04T17:00:00+05:30
WS-001472,/explore,A2/2,projector,49,0,2025-10-04T21:00:00+05:30
WS-001473,/explore,Auditorium,cleaning,20,0,2025-10-04T21:00:00+05:30
WS-001474,/status,Auditorium,parking,38,0,2025-10-04T23:00:00+05:30
WS-001475,/explore,A2/1,queue,51,0,2025-10-05T00:00:00+05:30
WS-001476,/report,Aryabhatt Bhawan II,cleaning,70,0,2025-10-05T03:00:00+05:30
WS-001477,/help,H5 Boys Hostel,wifi,26,0,2025-10-04T23:00:00+05:30
WS-001478,/report,A2/2,cleaning,61,0,2025-10-05T01:00:00+05:30
WS-001479,/campus-map,Parking,queue,73,0,2025-10-05T00:00:00+05:30
WS-001480,/report,Main Gate,lab,23,0,2025-10-05T02:00:00+05:30
WS-001481,/explore,Washrooms,wifi,26,1,2025-10-05T05:00:00+05:30
WS-001482,/explore,Cafeteria / Canteen,wifi,75,1,2025-10-05T08:00:00+05:30
WS-001483,/help,LRC,lab,32,0,2025-10-05T08:00:00+05:30
WS-001484,/explore,Aryabhatt Bhawan III,parking,12,0,2025-10-05T10:00:00+05:30
WS-001485,/campus-map,Cafeteria / Canteen,parking,7,0,2025-10-05T09:00:00+05:30
WS-001486,/status,Aryabhatt Bhawan II,queue,72,0,2025-10-05T13:00:00+05:30
WS-001487,/status,Aryabhatt Bhawan II,lab,15,1,2025-10-05T09:00:00+05:30
WS-001488,/campus-map,Aryabhatt Bhawan II,queue,33,0,2025-10-05T12:00:00+05:30
WS-001489,/help,Water Points,cleaning,35,0,2025-10-05T13:00:00+05:30
WS-001490,/report,Annapurna / Main Mess,lab,158,0,2025-10-05T10:00:00+05:30
WS-001491,/status,Aryabhatt Bhawan III,queue,83,1,2025-10-05T16:00:00+05:30
WS-001492,/campus-map,Girls Hostel,parking,25,0,2025-10-05T14:00:00+05:30
WS-001493,/campus-map,H4 Boys Hostel,parking,11,0,2025-10-05T14:00:00+05:30
WS-001494,/report,H4 Boys Hostel,wifi,26,0,2025-10-05T18:00:00+05:30
WS-001495,/explore,ECE Labs,wifi,12,0,2025-10-05T19:00:00+05:30
WS-001496,/help,Aryabhatt Bhawan III,projector,18,1,2025-10-05T18:00:00+05:30
WS-001497,/report,H5 Boys Hostel,lab,59,0,2025-10-05T18:00:00+05:30
WS-001498,/explore,ECE Labs,projector,19,0,2025-10-05T18:00:00+05:30
WS-001499,/status,A2/2,water,52,0,2025-10-05T21:00:00+05:30
WS-001500,/report,ECE Labs,queue,18,1,2025-10-05T20:00:00+05:30
WS-001501,/explore,Auditorium,parking,53,0,2025-10-06T01:00:00+05:30
WS-001502,/explore,LRC,wifi,84,0,2025-10-06T04:00:00+05:30
WS-001503,/campus-map,Administration Block,parking,41,0,2025-10-06T00:00:00+05:30
WS-001504,/report,Aryabhatt Bhawan II,water,16,1,2025-10-06T00:00:00+05:30
WS-001505,/help,Aryabhatt Bhawan II,cleaning,77,0,2025-10-06T04:00:00+05:30
WS-001506,/status,CL3,wifi,14,0,2025-10-06T02:00:00+05:30
WS-001507,/campus-map,Auditorium,wifi,73,0,2025-10-06T04:00:00+05:30
WS-001508,/status,Aryabhatt Bhawan II,projector,101,0,2025-10-06T07:00:00+05:30
WS-001509,/explore,CL22,wifi,92,0,2025-10-06T10:00:00+05:30
WS-001510,/report,Aryabhatt Bhawan II,parking,7,0,2025-10-06T11:00:00+05:30
WS-001511,/status,ECE Labs,wifi,17,0,2025-10-06T08:00:00+05:30
WS-001512,/status,A2/2,cleaning,84,0,2025-10-06T11:00:00+05:30
WS-001513,/report,Water Points,projector,38,0,2025-10-06T16:00:00+05:30
WS-001514,/help,CL15,cleaning,38,0,2025-10-06T15:00:00+05:30
WS-001515,/report,CL22,wifi,9,0,2025-10-06T14:00:00+05:30
WS-001516,/campus-map,H4 Boys Hostel,lab,16,0,2025-10-06T13:00:00+05:30
WS-001517,/report,CL22,queue,67,0,2025-10-06T14:00:00+05:30
WS-001518,/status,Washrooms,queue,44,0,2025-10-06T19:00:00+05:30
WS-001519,/status,Cafeteria / Canteen,wifi,71,0,2025-10-06T18:00:00+05:30
WS-001520,/help,ECE Labs,lab,86,1,2025-10-06T19:00:00+05:30
WS-001521,/campus-map,Parking,parking,12,0,2025-10-06T18:00:00+05:30
WS-001522,/help,A2/2,parking,72,1,2025-10-06T18:00:00+05:30
WS-001523,/report,Aryabhatt Bhawan III,queue,27,0,2025-10-06T20:00:00+05:30
WS-001524,/status,Water Points,lab,15,0,2025-10-06T21:00:00+05:30
WS-001525,/help,Washrooms,queue,63,0,2025-10-07T02:00:00+05:30
WS-001526,/campus-map,Aryabhatt Bhawan III,lab,60,0,2025-10-07T04:00:00+05:30
WS-001527,/help,CL15,lab,28,0,2025-10-07T00:00:00+05:30
WS-001528,/status,A2/2,cleaning,18,0,2025-10-07T01:00:00+05:30
WS-001529,/status,CL22,projector,34,0,2025-10-07T06:00:00+05:30
WS-001530,/campus-map,A2/2,water,26,0,2025-10-07T02:00:00+05:30
WS-001531,/explore,Administration Block,cleaning,53,0,2025-10-07T10:00:00+05:30
WS-001532,/help,CL1,water,39,0,2025-10-07T05:00:00+05:30
WS-001533,/status,CL15,queue,48,1,2025-10-07T06:00:00+05:30
WS-001534,/help,ECE Labs,queue,40,0,2025-10-07T13:00:00+05:30
WS-001535,/report,Aryabhatt Bhawan III,wifi,40,0,2025-10-07T14:00:00+05:30
WS-001536,/campus-map,Administration Block,lab,29,0,2025-10-07T15:00:00+05:30
WS-001537,/help,Washrooms,water,104,0,2025-10-07T14:00:00+05:30
WS-001538,/status,H5 Boys Hostel,lab,64,0,2025-10-07T14:00:00+05:30
WS-001539,/help,Aryabhatt Bhawan II,cleaning,14,0,2025-10-07T17:00:00+05:30
WS-001540,/help,Cafeteria / Canteen,projector,14,0,2025-10-07T18:00:00+05:30
WS-001541,/help,LRC,wifi,72,0,2025-10-07T18:00:00+05:30
WS-001542,/explore,CL22,queue,23,0,2025-10-07T17:00:00+05:30
WS-001543,/report,Sports Complex,queue,61,0,2025-10-07T15:00:00+05:30
WS-001544,/help,ECE Labs,projector,81,0,2025-10-07T16:00:00+05:30
WS-001545,/explore,Annapurna / Main Mess,cleaning,44,0,2025-10-08T00:00:00+05:30
WS-001546,/status,A2/2,queue,18,0,2025-10-07T19:00:00+05:30
WS-001547,/explore,CL22,cleaning,32,0,2025-10-08T01:00:00+05:30
WS-001548,/status,Annapurna / Main Mess,projector,47,0,2025-10-07T22:00:00+05:30
WS-001549,/campus-map,A2/1,water,13,1,2025-10-08T02:00:00+05:30
WS-001550,/report,Aryabhatt Bhawan III,water,6,0,2025-10-07T22:00:00+05:30
WS-001551,/status,CL3,water,34,0,2025-10-08T04:00:00+05:30
WS-001552,/status,LRC,parking,68,0,2025-10-08T03:00:00+05:30
WS-001553,/report,Main Gate,water,60,0,2025-10-08T04:00:00+05:30
WS-001554,/campus-map,LRC,queue,33,1,2025-10-08T03:00:00+05:30
WS-001555,/campus-map,CL15,water,37,0,2025-10-08T04:00:00+05:30
WS-001556,/help,Aryabhatt Bhawan III,projector,48,0,2025-10-08T10:00:00+05:30
WS-001557,/explore,H4 Boys Hostel,lab,8,0,2025-10-08T09:00:00+05:30
WS-001558,/campus-map,CL3,parking,96,0,2025-10-08T10:00:00+05:30
WS-001559,/report,Aryabhatt Bhawan II,lab,12,0,2025-10-08T08:00:00+05:30
WS-001560,/explore,Main Gate,water,46,0,2025-10-08T10:00:00+05:30
WS-001561,/help,Cafeteria / Canteen,wifi,19,0,2025-10-08T09:00:00+05:30
WS-001562,/explore,A2/1,queue,70,0,2025-10-08T10:00:00+05:30
WS-001563,/report,LRC,wifi,91,0,2025-10-08T15:00:00+05:30
WS-001564,/campus-map,Auditorium,queue,30,0,2025-10-08T16:00:00+05:30
WS-001565,/report,Aryabhatt Bhawan II,water,58,0,2025-10-08T16:00:00+05:30
WS-001566,/report,H4 Boys Hostel,queue,27,0,2025-10-08T21:00:00+05:30
WS-001567,/campus-map,Aryabhatt Bhawan II,parking,22,0,2025-10-08T18:00:00+05:30
WS-001568,/campus-map,Aryabhatt Bhawan III,cleaning,92,0,2025-10-08T20:00:00+05:30
WS-001569,/campus-map,Auditorium,parking,31,1,2025-10-08T19:00:00+05:30
WS-001570,/report,Sports Complex,wifi,103,0,2025-10-08T20:00:00+05:30
WS-001571,/status,Annapurna / Main Mess,water,44,1,2025-10-09T02:00:00+05:30
WS-001572,/campus-map,Aryabhatt Bhawan II,wifi,30,0,2025-10-09T00:00:00+05:30
WS-001573,/status,Aryabhatt Bhawan II,cleaning,21,0,2025-10-09T04:00:00+05:30
WS-001574,/report,CL1,cleaning,6,0,2025-10-08T23:00:00+05:30
WS-001575,/status,H4 Boys Hostel,lab,66,0,2025-10-09T00:00:00+05:30
WS-001576,/explore,H4 Boys Hostel,lab,19,1,2025-10-09T07:00:00+05:30
WS-001577,/report,ECE Labs,queue,64,0,2025-10-09T01:00:00+05:30
WS-001578,/help,H5 Boys Hostel,cleaning,67,0,2025-10-09T03:00:00+05:30
WS-001579,/report,Auditorium,water,51,0,2025-10-09T09:00:00+05:30
WS-001580,/campus-map,Aryabhatt Bhawan III,lab,10,0,2025-10-09T05:00:00+05:30
WS-001581,/campus-map,Water Points,water,107,0,2025-10-09T10:00:00+05:30
WS-001582,/explore,H4 Boys Hostel,lab,31,0,2025-10-09T06:00:00+05:30
WS-001583,/help,ECE Labs,wifi,10,0,2025-10-09T10:00:00+05:30
WS-001584,/report,LRC,queue,45,0,2025-10-09T14:00:00+05:30
WS-001585,/report,Aryabhatt Bhawan III,parking,90,0,2025-10-09T12:00:00+05:30
WS-001586,/status,A2/2,water,34,0,2025-10-09T15:00:00+05:30
WS-001587,/campus-map,Aryabhatt Bhawan II,projector,64,0,2025-10-09T16:00:00+05:30
WS-001588,/report,Sports Complex,wifi,16,0,2025-10-09T19:00:00+05:30
WS-001589,/status,Sports Complex,parking,29,0,2025-10-09T19:00:00+05:30
WS-001590,/explore,CL22,projector,26,0,2025-10-09T15:00:00+05:30
WS-001591,/status,CL1,projector,58,0,2025-10-09T15:00:00+05:30
WS-001592,/campus-map,LRC,parking,120,0,2025-10-09T16:00:00+05:30
WS-001593,/explore,ECE Labs,wifi,46,0,2025-10-09T17:00:00+05:30
WS-001594,/status,LRC,lab,73,1,2025-10-09T23:00:00+05:30
WS-001595,/help,H5 Boys Hostel,lab,6,0,2025-10-09T22:00:00+05:30
WS-001596,/explore,Cafeteria / Canteen,parking,33,0,2025-10-10T02:00:00+05:30
WS-001597,/status,Cafeteria / Canteen,lab,60,1,2025-10-09T21:00:00+05:30
WS-001598,/explore,Administration Block,queue,48,0,2025-10-10T00:00:00+05:30
WS-001599,/explore,Aryabhatt Bhawan III,parking,57,0,2025-10-10T04:00:00+05:30
WS-001600,/report,Aryabhatt Bhawan II,wifi,117,0,2025-10-10T06:00:00+05:30
WS-001601,/status,ECE Labs,wifi,66,0,2025-10-10T05:00:00+05:30
WS-001602,/campus-map,A2/2,water,19,0,2025-10-10T02:00:00+05:30
WS-001603,/status,H5 Boys Hostel,parking,42,0,2025-10-10T08:00:00+05:30
WS-001604,/status,Sports Complex,cleaning,40,0,2025-10-10T06:00:00+05:30
WS-001605,/status,Washrooms,lab,14,0,2025-10-10T08:00:00+05:30
WS-001606,/help,Aryabhatt Bhawan II,cleaning,20,0,2025-10-10T13:00:00+05:30
WS-001607,/help,Auditorium,water,43,0,2025-10-10T11:00:00+05:30
WS-001608,/explore,Administration Block,projector,26,0,2025-10-10T11:00:00+05:30
WS-001609,/explore,A2/2,wifi,24,0,2025-10-10T15:00:00+05:30
WS-001610,/campus-map,A2/2,cleaning,27,0,2025-10-10T13:00:00+05:30
WS-001611,/help,Sports Complex,water,18,0,2025-10-10T15:00:00+05:30
WS-001612,/status,H4 Boys Hostel,projector,25,0,2025-10-10T13:00:00+05:30
WS-001613,/help,Parking,queue,21,0,2025-10-10T18:00:00+05:30
WS-001614,/help,Aryabhatt Bhawan III,queue,67,1,2025-10-10T21:00:00+05:30
WS-001615,/status,CL22,water,70,1,2025-10-10T21:00:00+05:30
WS-001616,/status,Auditorium,queue,61,0,2025-10-10T22:00:00+05:30
WS-001617,/campus-map,Cafeteria / Canteen,queue,16,0,2025-10-10T20:00:00+05:30
WS-001618,/status,H4 Boys Hostel,projector,3,0,2025-10-10T22:00:00+05:30
WS-001619,/status,Annapurna / Main Mess,parking,45,1,2025-10-10T19:00:00+05:30
WS-001620,/status,A2/1,lab,48,0,2025-10-11T03:00:00+05:30
WS-001621,/report,A2/1,parking,48,0,2025-10-10T22:00:00+05:30
WS-001622,/explore,Auditorium,queue,51,0,2025-10-10T23:00:00+05:30
WS-001623,/status,Annapurna / Main Mess,cleaning,35,1,2025-10-11T05:00:00+05:30
WS-001624,/status,A2/1,queue,87,0,2025-10-11T06:00:00+05:30
WS-001625,/explore,Parking,cleaning,74,1,2025-10-11T08:00:00+05:30
WS-001626,/status,LRC,cleaning,57,1,2025-10-11T02:00:00+05:30
WS-001627,/report,LRC,queue,37,0,2025-10-11T10:00:00+05:30
WS-001628,/status,CL3,water,19,0,2025-10-11T05:00:00+05:30
WS-001629,/campus-map,CL15,cleaning,12,0,2025-10-11T07:00:00+05:30
WS-001630,/help,Girls Hostel,cleaning,49,0,2025-10-11T09:00:00+05:30
WS-001631,/explore,CL1,lab,60,0,2025-10-11T13:00:00+05:30
WS-001632,/explore,A2/1,lab,27,0,2025-10-11T15:00:00+05:30
WS-001633,/campus-map,Aryabhatt Bhawan III,water,21,1,2025-10-11T16:00:00+05:30
WS-001634,/campus-map,A2/1,queue,19,0,2025-10-11T10:00:00+05:30
WS-001635,/report,Annapurna / Main Mess,queue,29,0,2025-10-11T11:00:00+05:30
WS-001636,/explore,Parking,projector,40,0,2025-10-11T19:00:00+05:30
WS-001637,/campus-map,Cafeteria / Canteen,wifi,40,0,2025-10-11T18:00:00+05:30
WS-001638,/campus-map,H4 Boys Hostel,wifi,66,0,2025-10-11T21:00:00+05:30
WS-001639,/report,CL3,lab,31,1,2025-10-11T15:00:00+05:30
WS-001640,/campus-map,Water Points,cleaning,17,0,2025-10-11T21:00:00+05:30
WS-001641,/status,A2/2,cleaning,36,1,2025-10-11T20:00:00+05:30
WS-001642,/status,Aryabhatt Bhawan II,queue,95,0,2025-10-11T19:00:00+05:30
WS-001643,/report,Administration Block,cleaning,25,1,2025-10-11T21:00:00+05:30
WS-001644,/report,Aryabhatt Bhawan II,parking,83,0,2025-10-11T20:00:00+05:30
WS-001645,/status,Aryabhatt Bhawan II,parking,20,0,2025-10-11T21:00:00+05:30
WS-001646,/report,A2/1,lab,19,1,2025-10-12T05:00:00+05:30
WS-001647,/report,Aryabhatt Bhawan III,water,16,0,2025-10-12T06:00:00+05:30
WS-001648,/explore,Sports Complex,projector,24,0,2025-10-12T06:00:00+05:30
WS-001649,/help,Water Points,queue,42,0,2025-10-12T07:00:00+05:30
WS-001650,/help,Aryabhatt Bhawan II,wifi,38,0,2025-10-12T02:00:00+05:30
WS-001651,/report,Aryabhatt Bhawan III,projector,72,0,2025-10-12T09:00:00+05:30
WS-001652,/report,Parking,projector,8,1,2025-10-12T11:00:00+05:30
WS-001653,/report,H5 Boys Hostel,water,81,0,2025-10-12T09:00:00+05:30
WS-001654,/report,A2/1,water,33,0,2025-10-12T06:00:00+05:30
